p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/fe6a89843afb3c73911e3f396a003965.jpg_720x720q80.jpg_.webp,Mall,Laptop Dell Inspiron 15 3511 15.6 inches FHD  l Black l P112F001ABL l HÀNG CHÍNH HÃNG,0,14490000,0,0,0,0,0,0,DELL Official Retail Store,88,100,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/386c7c0cb5e336a43d8db3ad39c7068a.jpg_720x720q80.jpg_.webp,Mall,Laptop Dell Vostro 3400 14 inches FHD  l Black l P132G003 (70234073) l HÀNG CHÍNH HÃNG,13,16990000,2,0,0,2,9,84,DELL Official Retail Store,88,100,100
HP,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/6dac1c83a5059915c7a84034d0d41a68.png_720x720q80.jpg_.webp,Non-Mall,"Máy tính xách tay HP 15s-du1105TU  Core i3-10110U 4GB RAM 256GB SSD Intel Graphics 15.6''HD - Hàng chính hãng - Bảo hành 1 năm",0,12490000,0,0,0,0,0,0,HP Flagship Store,93,100,100
Toshiba,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/101319cd821e7c28bfb12d773d6d57a1.jpg_720x720q80.jpg_.webp,Non-Mall," Toshiba Dynabook R731  Máy tính xách tay  Chíp i5 mạnh mẽ Laptop Gaming cũ giá rẻ Ổ SSD mới cho tốc độ xử lý nhanh trọng lượng máy nhẹ chỉ 1 3kg tiện dụng máy tín",45,3280000,1,0,0,2,42,98,LAJAPA- Laptop Nhật Bản,97,100,100
HP,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/a865cd7e91fbec3f99aab60f1ea4dbe9.jpg_720x720q80.jpg_.webp,Non-Mall,"HP Elitebook 830 G5  Laptop Văn Phòng Vỏ Nhôm Cao Cấp  i5- 8250U  RAM 8G  SSD NVMe 256G  VGA Intel UHD 620  Màn 13.3 Full HD IPS",0,13200000,0,0,0,0,0,0,LaptopLC298,98,100,100
HP,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/48922344114dcc65e42205323f49866d.jpg_720x720q80.jpg_.webp,Non-Mall,"Laptop HP Gaming Pavilion 15 DK0139TX ",0,21500000,0,0,0,0,0,0,LAPTOPGAME,94,100,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/d306c105f0a1ccc1f2b2a5862a394083.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop Dell Latitude E7270 core i5 tặng cặp chuột add sẵn 2 phần mềm tienganh123 luyenthi123 bản quyền,0,7479000,0,0,0,0,0,0,Mtbstore,96,93,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/80c96e306a9ec42482f91cc94e9966f5.jpg_720x720q80.jpg_.webp,Non-Mall," Dell Inspiron 15 3511 ",0,13200000,0,0,0,0,0,0,LAPTOPGAME,94,100,100
Apple,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/ab134fe3c4e727092401f3b98292f0a5.jpg_720x720q80.jpg_.webp,Non-Mall,[Trả góp 0%]Macbook Air M1 2020 13 inch 256GB Ram 8GB - bản  VN phân phối,0,27490000,0,0,0,0,0,0,iuretailer,85,---,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/99d1253d75f3faa784f460c74314f456.jpg_720x720q80.jpg_.webp,Non-Mall,"Laptop cũ Panasonic cf-nx2 core i5 3320m ram 4g HDD 250 12 inch  cam kết hàng đúng mô tả  chất lượng đảm bảo an toàn đến sức khỏe người sử dụng  đa dạng mẫu mã  màu sắc  kích cỡ",0,5796000,0,0,0,0,0,0,Dailysho,98,100,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/2d1a66617f86176ab3be77ac5b7a5b5c.jpg_720x720q80.jpg_.webp,Non-Mall,Macbook Pro 13 inch 2020 Quad Core I5 1.4Ghz 8GB 256GB - MXK32 - GrayNhập Khẩu,0,31499000,0,0,0,0,0,0,Queen Mobile 19003190,86,---,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/c4af9926dbe98214ba6f949db48724e1.jpg_720x720q80.jpg_.webp,Mall,"Laptop Dell Inspiron 3501 15.6 inches FHD  l Black l P90F006 (70234074) l HÀNG CHÍNH HÃNG",6,19690000,1,0,0,1,4,84,DELL Official Retail Store,88,100,100
HP,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/c2fa9545a5f232768e35df1693d4fd16.png_720x720q80.jpg_.webp,Non-Mall,"Máy tính xách tay HP 240 G8 Core i3-1005G1 4GB RAM 256GB SSD Intel Graphics 14""HD",0,11990000,0,0,0,0,0,0,HP Flagship Store,93,100,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/8a0eee1d307aee5af1ec0e74c7ca1a55.jpg_720x720q80.jpg_.webp,Non-Mall," Dell Inspiron 15 5510 Core i5-11300H  8GB  256GB  Iris Xe Graphics  15.6'' FHD IPS",0,19500000,0,0,0,0,0,0,LAPTOPGAME,94,100,100
HP,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/87fe9347a9bed36f4acc913deda9d5cb.png_720x720q80.jpg_.webp,Non-Mall,"Máy tính xách tay HP 240 G8  Core i5-1135G7 8GB RAM 256GB SSD  Intel Graphics 14''FHD Wlan ac+BT 3cell FreeDos Silver 1Y WTY_3D0A9PA - Hàng chính hãng - Bảo hành 1 năm",0,16590000,0,0,0,0,0,0,HP Flagship Store,93,100,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/1ab182b3c299fd51116e451760c313a5.png_720x720q80.jpg_.webp,Mall,"Laptop Dell Inspiron 5406 14 inches IPS FHD Touch  l Gray l TYCJN1 l HÀNG CHÍNH HÃNG",1,25490000,0,0,0,0,1,100,DELL Official Retail Store,88,100,100
Toshiba,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/101319cd821e7c28bfb12d773d6d57a1.jpg_720x720q80.jpg_.webp,Non-Mall," Toshiba Dynabook R731  Máy tính xách tay  Chíp i5 mạnh mẽ Laptop Gaming cũ giá rẻ Ổ SSD mới cho tốc độ xử lý nhanh trọng lượng máy nhẹ chỉ 1 3kg tiện dụng máy tín",45,3280000,1,0,0,2,42,98,LAJAPA- Laptop Nhật Bản,97,100,100
Apple,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/ab134fe3c4e727092401f3b98292f0a5.jpg_720x720q80.jpg_.webp,Non-Mall,[Trả góp 0%]Macbook Air M1 2020 13 inch 256GB Ram 8GB - bản  VN phân phối,0,27490000,0,0,0,0,0,0,iuretailer,85,---,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/2d1a66617f86176ab3be77ac5b7a5b5c.jpg_720x720q80.jpg_.webp,Non-Mall,Macbook Pro 13 inch 2020 Quad Core I5 1.4Ghz 8GB 256GB - MXK32 - GrayNhập Khẩu,0,31499000,0,0,0,0,0,0,Queen Mobile 19003190,86,---,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/03e09157a420144b80f3752293afa75e.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop di động Dell Latitude E7240 Core i5 4300u/ Ram 4Gb/ SSD 256Gb/ 12.5 inch - Hàng xách tay - Bả,54,5825520,0,0,3,3,48,96,183 SHOP,96,89,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/bc071ef369f6c8d0f4e51069b3049ee5.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop Sinh Viên Toshiba C640 CORE I3,0,2800000,0,0,0,0,0,0,maytinhcu88,92,95,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/1f7751ce363a215a5794b3e4295b2ba9.jpg_720x720q80.jpg_.webp,Non-Mall,"Laptop Macbook Pro 13"" 2020 1.4GHz Intel Core i5 process - MXK52 - Gray - 512GBNhập Khẩu",0,37290000,0,0,0,0,0,0,Queen Mobile 19003190,86,---,100
Apple,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/8b2a66ecc74f0f160ca99edb2e8cfeb5.jpg_720x720q80.jpg_.webp,Mall,Apple MacBook Air 2020 MVH22SA/A  (Xám) - Bảo hành 12 tháng,0,31990000,0,0,0,0,0,0,PHONG VU Official Store,96,90,100
ASUS,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/78b2820bc8cd7e1d180977b0933f96e3.png_720x720q80.jpg_.webp,Mall,Laptop Asus X515EA-EJ1046T ,5,17690000,0,0,0,0,5,100,ASUS Flagship Store,91,98,100
surface,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/d9d350f4ae5631bfeb51a4256bb83094.jpg_720x720q80.jpg_.webp,Non-Mall,Surface Laptop 1,0,13480000,0,0,0,0,0,0,Maytinhnhapkhaugiare,83,100,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/82058857691ed2170fc3966f56f5d469.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop Lenovo ThinkPad X1 Yoga / Gen 1 / Màn 14 inch 2K / i7 6600 / RAM 8GB / SSD 256GB / Cảm ứng Xoay 360,0,15499000,0,0,0,0,0,0,ThànhNhân Computer,100,63,100
No Brand,Máy vi tính & Laptop,https://filebroker-s.slatic.net/Sf6481d74ee7e423aa4c93f3f154cdcc0O.jpg_720x720q80.jpg_.webp,Non-Mall,Ổ cứng HHD 500G - Sức khỏe tốt.,0,200000,0,0,0,0,0,0,HỒNG PHÚC SUSU,88,100,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/08dadefff9acbe9c7b6c500e25b1d2eb.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop Dell Latitude E7270,0,7390000,0,0,0,0,0,0,Maytinhnhapkhaugiare,83,100,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/a16e23c4fe451d104d0f49c59f586549.jpg_720x720q80.jpg_.webp,Non-Mall,Dell Precision M4800 i7-4800MQ  ram 32G SSD 256G+hdd 1tb VGA Quadro K1100 màn 15.6 full HD CHUYÊN ĐỒ HỌA NẶNG KỸ SƯ  LẬP TRÌNH,1,12500000,0,0,0,0,1,100,Laptop Thảo Linh,88,98,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/3192962536c428e44c07ee3cf61eb382.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop Dell E6430 i5  Ram 8G  Nhập Khẩu Nhật giá rẻ full box bảo hành 12 tháng   năm 2020,0,6999000,0,0,0,0,0,0,Siêu Thị Điện tử Nhập Khẩu Ntech,74,---,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/f0a4ad51a5bd038ba9a35f99bc64e5e1.jpg_720x720q80.jpg_.webp,Non-Mall,Dell 3542 mỏng đẹp cao cấp core i5 4210U Ram 8G SSD 128+HDD 1TB Vga GT 820 2G Màn 15.6IN,2,8200000,0,0,0,0,2,100,LAPTOPGAME,94,100,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/0f3f14ad76cd1987e7a29e0483941e36.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop Dell Latitude E5550 I7 5600 Vga rời,0,9799000,0,0,0,0,0,0,ThànhNhân Computer,100,63,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/70850fc94b2c1e244354cfe161151a53.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop cũ Dell E5430 I5 3320 Ram4Gb HDD250Gb,0,3700000,0,0,0,0,0,0,Store Memory,100,---,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/2291e1002bc70c51a3e132c3913d0005.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop HP Elitbook 8470P hàng usa,0,4499000,0,0,0,0,0,0,ThànhNhân Computer,100,63,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/44aa478f392af42016ea3088bb2164d6.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính Macbook Pro 16inch  512GB Gray MVVJ2 nguyên seal chưa acti,0,52499000,0,0,0,0,0,0,Queen Mobile 19003190,86,---,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/7017c4dc790dec75aad0fed97f14a533.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính Apple MacBook Pro 13.3 Core i5 Gen 8 1.4Ghz 8GB Ram 512GB SSD - MXK72 - SilverNhập Khẩu,0,35290000,0,0,0,0,0,0,Queen Mobile 19003190,86,---,100
OEM,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/04fb783171822b86bb2e6c0d0734f6e8.jpg_720x720q80.jpg_.webp,Non-Mall,Laptop Dell Latitude E5420 Core i5 2430 4G SSD 120G Màn 14.0 - Dell USA,0,3490000,0,0,0,0,0,0,Laptop 86,77,---,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/d950a4f1a968393409598f75657a9337.jpg_720x720q80.jpg_.webp,Non-Mall,Lenovo Thinkpad X260 i5 6300u | Ram 8GB PC4 | SSD 256GB,0,7500000,0,0,0,0,0,0,Máy tính mỹ,100,---,100
HP,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/6dac1c83a5059915c7a84034d0d41a68.png_720x720q80.jpg_.webp,Non-Mall,"Máy tính xách tay HP 15s-du1105TU  Core i3-10110U 4GB RAM 256GB SSD Intel Graphics 15.6''HD - Hàng chính hãng - Bảo hành 1 năm",0,12490000,0,0,0,0,0,0,HP Flagship Store,93,100,100
Thinkpad,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/1fb857ab8ff01334215cac224588925e.jpg_720x720q80.jpg_.webp,Non-Mall,Lenovo Thinkpad X260 i5 6300u | Ram 8GB PC4 | SSD 256GB NHỎ GỌN SANG TRỌNG BỀN BỈ MẠNH MẼ,13,6500000,0,0,0,1,12,98,Lap top Kiên Long,92,---,100
chuwi,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/993f9d6e8d73e33a5fae63bf27f7ad7c.jpg_720x720q80.jpg_.webp,Mall,CHUWI Official HeroBox pro Mini PC Windows 10 System | Intel Quad Core N4500 | LPDDR4 8GB+256GB SSD | Dual Brand Wifi 4K Hard Decode | HD LAN VGA Port,4,4980000,0,0,0,1,3,96,CHUWI,92,100,73
Apple,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/d72c162488e83c2e02c143a8f1110202.png_720x720q80.jpg_.webp,Mall,Apple Mac Mini M1 chipset  l MGNR3SA/A - MGNT3SA/A - Z12N000B8 - Z12P000HK - Z12P000HM l HÀNG CHÍNH HÃNG,13,20990000,0,0,0,0,13,100,Apple Flagship Store,93,99,100
4Tech,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/f28201926fecf2bcbe7626324df4555c.jpg_720x720q80.jpg_.webp,Mall,Desktop Computer PC Gaming 4TechGM04 2019 cây máy tính văn phòng cấu hình cao chơi Game thiết kế đồ họa như máy trạm chuyên nghiệp dùng cho cá nhân doanh nghiệp Club Games dùng CPU Core i7 cho Render Video nhanh không bị chậm giật lag.,2,13470000,0,0,0,0,2,100,4TECH Flagship Store,94,100,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/bca980f0cc326aebf948d7e7e8ec9cc0.jpg_720x720q80.jpg_.webp,Non-Mall,Bộ máy tính để bàn pc case Dell chip Intel i7/ i5/ i3 sản phẩm trọn bộ đã bao gồm màn hình dùng cho văn phòng làm việc học tập trường học tặng kèm usb wifi,4,2950000,0,0,0,1,3,96,DIEUMINHCHAU,96,85,100
HP,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/f83eb22f1007cd7a480a8f2c8e192b84.jpg_720x720q80.jpg_.webp,Non-Mall,Máy bộ HP 6300 Pro SFF,0,2645000,0,0,0,0,0,0,ThànhNhân Computer,100,63,100
No Brand,Máy vi tính & Laptop,https://i.imgur.com/UrbyFFd.jpg,Non-Mall,"Case máy tính để bàn  máy tính chơi game cây máy tính văn phòng MAX PC CPU Core i5 4570 Ram 8GB SSD 128GB+ Qùa tặng bộ phím chuột  bàn di chuột. Bảo hành 12 tháng.",0,4040180,0,0,0,0,0,0,PC GAMING TDC,95,100,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/952d418316cafc2038cb8c48054900a3.jpg_720x720q80.jpg_.webp,Non-Mall,Ram DDR3 2G Bus 1333/1600 cho PC và Laptop,4,99000,0,0,0,0,4,100,shoplinkiencu,92,92,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/e32cdbafa3286d88568b3e82b904003c.jpg_720x720q80.jpg_.webp,Non-Mall,Ram DDRam DDR2 1G 2G Máy tính PC Laptop PC667 800,1,19800,0,0,0,0,1,100,shoplinkiencu,92,92,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/ba118321e607c4feb9fa8698bfb05de6.jpg_720x720q80.jpg_.webp,Non-Mall,HDD Ổ Cứng LAPTOP/PC/CAMERA Sức khỏe GOOD 320G 500G,25,69600,1,1,1,1,21,92,shoplinkiencu,92,92,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/93b50c5a430b7766abc6f909630b3037.jpg_720x720q80.jpg_.webp,Non-Mall,Nguồn adaptor 14v dành cho màn hình samsung chân kim mới,1,98010,0,0,0,0,1,100,shopdientugiare 1595348257,91,93,100
No Brand,Máy vi tính & Laptop,https://filebroker-s.slatic.net/S9dc8f61a63ef40db8f5648b15d964729S.jpg_720x720q80.jpg_.webp,Non-Mall,"PC mini  HTPC core i3-4030U  Ram 4G Windows 10",1,2870000,0,0,0,0,1,100,Technology_NO1,91,76,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/e355ffc016ebb6a137c1613fb4687f10.jpg_720x720q80.jpg_.webp,Non-Mall,Cpu cho máy tính intel E8500 - E5300 bóc main,2,29700,0,0,0,0,2,100,shopdientugiare 1595348257,91,93,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/1aab93af60332a122e78abae41b7528c.jpg_720x720q80.jpg_.webp,Non-Mall,Cell Pin Sạc dự phòng điện thoại dung lượng 2100mAh đến 3000mAh,2,7700,0,0,0,0,2,100,shoplinkiencu,92,92,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/62b661c6a8ad735eb68d959354780189.jpg_720x720q80.jpg_.webp,Non-Mall,"Bộ máy tính  Ram 4g cạc hình 2g ổ ssd Mới 128 sẵn win 10 chơi mượt liên minh  đột kích fifa 4 free fire",3,4385000,0,0,0,2,1,86,TCloud,100,83,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/e13069bb3ac592c18b496b85bc119b09.jpg_720x720q80.jpg_.webp,Non-Mall,Card PCI ra 4 cổng USB,1,39000,0,0,0,0,1,100,shopdientugiare 1595348257,91,93,100
No Brand,Máy vi tính & Laptop,https://i.imgur.com/kcvi8DY.jpg,Non-Mall,"Máy Tính Chơi Game Thùng cây máy tính để bàn chơi game MAX PC GAMING X7 CPU Core i7 4790 Ram 8GB SSD 128GB GTX 750TI Chơi PUBG LOL  CF  Fifa4  Đế chế ...+ Tặng Ngay Bàn Phím Giả Cơ Chuột Led 7 Màu",0,7918000,0,0,0,0,0,0,TDC Computer,86,96,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/8eacd1a70ba270f7a62e088371d3e8ba.jpg_720x720q80.jpg_.webp,Non-Mall,Thùng PC GAMING - WORKSTATION  Chuyên Giả Lập_ Nox _ LDPlayer _ render,14,6568000,0,0,0,0,14,100,Máy Tính LSC,100,90,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/57ecde365a91433067a65d1c92b5d124.jpg_720x720q80.jpg_.webp,Non-Mall,Ram laptop DDRIII 1Gb; 2Gb; 4Gb bóc máy cũ,0,59400,0,0,0,0,0,0,shopdientugiare 1595348257,91,93,100
No Brand,Máy vi tính & Laptop,https://i.imgur.com/VAuXQm4.jpg,Non-Mall,"Cây Máy Tính Chơi Game MAX PC GAMING X7 CPU G620 Ram 4GB HDD 500GB GTX 750TI Chơi PUBG LOL  CF  Fifa4  Đế chế ...+ Tặng Ngay Bàn Phím Giả Cơ Chuột Led 7 Màu - Máy Tính Chơi Game Thùng cây máy tính để bàn chơi game",1,4635750,0,0,0,0,1,100,PC GAMING TDC,95,100,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/b03738df226314558ea690029fe24466.jpg_720x720q80.jpg_.webp,Non-Mall,Máy trạm DELL Precision T1700 SFF intel core i3 4130 ram 8GB ổ cứng SSD 240GB.Quà Tặng. Hàng Nhập Khẩu,1,3800000,0,0,0,0,1,100,PC GAMING TDC,95,100,100
No Brand,Máy vi tính & Laptop,https://i.imgur.com/inblEON.jpg,Non-Mall,"Máy Tính Chơi Game Thùng cây máy tính để bàn chơi game MAX PC GAMING X7 CPU Core i7 4790 Ram 16GB SSD 240GB GTX 750TI Chơi PUBG LOL  CF  Fifa4  Đế chế ...+ Tặng Ngay Bàn Phím Giả Cơ Chuột Led 7 Màu",0,8899000,0,0,0,0,0,0,TDC Computer,86,96,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/1974e749f4c9c59c57628eabdf15edb1.jpg_720x720q80.jpg_.webp,Non-Mall,Ổ Cứng HDD Máy tính PC/LAPTOP chuẩn SATA 500G Caution Kĩ Thuật,21,104500,3,1,0,1,16,84,shoplinkiencu,92,92,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/7e6603ef45a5226dde4144108035bbd5.jpg_720x720q80.jpg_.webp,Non-Mall,Thùng CPU Dell optiplex  Tặng chuột không dây chính hãng  bàn di chuột  Bảo hành 24 tháng - Hàng nhập khẩu (Xám),40,3350000,4,7,3,7,19,76,Maytinhauco,76,---,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/1403fe39b310d7e145606dfc800eba82.jpg_720x720q80.jpg_.webp,Non-Mall,"Bộ Máy Tính Chơi Game-Live Stream LOL  CHƠI PUBG PC  FIFA 4  PUBG MOBILE  CF  core i5 Ram 8GB",9,5900000,1,0,0,0,8,92,TCloud,100,83,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/7e6603ef45a5226dde4144108035bbd5.jpg_720x720q80.jpg_.webp,Non-Mall,Cây máy tính để bán Dell Opitplex 390  Có HDMI  Tặng USB wifi  dây HDMI  Bàn di chuột - Hàng nhập khẩu  Bảo hành 24 tháng,1,2719470,0,0,0,0,1,100,Maytinhauco,76,---,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/7e6603ef45a5226dde4144108035bbd5.jpg_720x720q80.jpg_.webp,Non-Mall,Thùng Dell optiplex 9010 Core i5 3470 / 8G / SSD 120G  Khuyến Mai USB wifi  Bàn di chuột - Bảo hành 02 Năm,14,3650000,1,0,1,1,11,90,Máy Tính Bảo Ngọc,86,---,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/3b25427779335763d7b65b2a3334fef1.jpg_720x720q80.jpg_.webp,Non-Mall,"Nas J1900  CPU 4 lõi 2.0Ghz ",0,2900000,0,0,0,0,0,0,Technology_NO1,91,76,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/191883b893d3feae0d6abd68ab1f9ed5.jpg_720x720q80.jpg_.webp,Non-Mall,Bộ Máy Tính Đồng Bộ Dell Optiplex 990   Màn Hình Dell 185inch (Đen) Tặng Bàn phím chuột Dell  USB Wifi  bàn di chuột Bảo hành 24 tháng,8,6082350,1,0,0,3,4,82,Maytinhauco,76,---,100
No Brand,Máy vi tính & Laptop,https://filebroker-s.slatic.net/Sf260d2fb8fc244ab89063c2460fb0ac6P.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính mini CPU J1800 2.41Ghz,4,1490000,0,1,0,1,2,80,Technology_NO1,91,76,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/80d3f54d4aa2a90619a3b6e129058861.jpg_720x720q80.jpg_.webp,Non-Mall,Máy tính để bàn Dell Optiplex 7020/9020 SFF Core i7 4790 Ram 8Gb SSD 240GB. Quà Tặng Bảo hành 2 năm,0,5819900,0,0,0,0,0,0,TDC Computer,86,96,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/043b8b6d5e7f890faf2329a13f8c4af9.jpg_720x720q80.jpg_.webp,Non-Mall,[MỚI] Bộ máy tính chơi Game 27 IN CONG 24 IN LED tràn viền pc gaming siêu đẹp giá siêu tốt thùng led gaming - Chip intel core i5 i7 ram 8G ổ SSD điện tử vga rời cực mạnh,24,7250000,0,0,0,0,24,100,DIEUMINHCHAU,96,85,100
Dell,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/bca980f0cc326aebf948d7e7e8ec9cc0.jpg_720x720q80.jpg_.webp,Non-Mall,Bộ máy tính để bàn pc case Dell chip Intel i7/ i5/ i3 sản phẩm trọn bộ đã bao gồm màn hình dùng cho văn phòng làm việc học tập trường học tặng kèm usb wifi,4,2950000,0,0,0,1,3,96,DIEUMINHCHAU,96,85,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/460c79896c670ed88741ffbedfd8b972.jpg_720x720q80.jpg_.webp,Non-Mall,Bộ case PC Game LED CPU Dual Core E7/8xxx / Pentium G2010 / Ram 4GB-8GB / HDD 250GB - SSD 120GB / VGA 1GB - 2GB chơi PUBG mobile LOL Fifa3 AOE ... + Màn hình + [QÙA TẶNG: Bộ phím chuột game + tai nghe] GAG2 + M - LOZ [ Shop Ozin - Máy tính Ozi,10,4590000,0,0,0,0,10,100,Ồ Zin - Hàng chất - Giá thật,95,87,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/6a18891aa1808b9f005fb6902127f4c3.jpg_720x720q80.jpg_.webp,Non-Mall,Case máy tính để bàn CPU Dual Core E7/8xxx / Core i7-2600 / Ram 4GB / HDD 250GB-500GB / SSD 120GB-240GB + [QUÀ TẶNG: Bộ phím chuột không dây + bàn di chuột] VPI72 - LDV,13,1490000,0,0,0,0,13,100,Đại việt Computer,94,100,100
Apple,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/d72c162488e83c2e02c143a8f1110202.png_720x720q80.jpg_.webp,Mall,Apple Mac Mini M1 chipset  l MGNR3SA/A - MGNT3SA/A - Z12N000B8 - Z12P000HK - Z12P000HM l HÀNG CHÍNH HÃNG,13,20990000,0,0,0,0,13,100,Apple Flagship Store,93,99,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/f147a25cc553ff983293848f75b3966b.jpg_720x720q80.jpg_.webp,Non-Mall,RAM DDR3 2G 4G Buss 1333 Bus 1600 CHO PC VÀ LAPTOP,13,38500,0,0,0,0,13,100,shoplinkiencu,92,92,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/498fc238b116573c25894cbd5a140db1.jpg_720x720q80.jpg_.webp,Non-Mall,Bộ máy tính chơi Game màn 24 inch Led màn 19 inch MỚI full box giá rẻ chip intel core i5/i3 sản phẩm trọn bộ chơi game  lol cf fifa pubg mobi...,63,5290000,2,0,0,5,56,96,DIEUMINHCHAU,96,85,100
No Brand,Máy vi tính & Laptop,//vn-live-05.slatic.net/p/bf9b031d1b989e1c066b68eb7950385e.jpg_720x720q80.jpg_.webp,Non-Mall,"Máy tính PC Game LED CPU Dual Core E7/8xxx / i3-2100 / Ram 4GB-8GB / HDD 250GB - SSD 120GB / VGA 1GB - 2GB chơi PUBG mobile  PUBG lite  LOL  CF đột kích  Fifa  Cs Go  AOE ... +  GAI32 - LDV",22,2046110,0,0,0,1,21,100,Đại việt Computer,94,100,100
